id,to,from,label
E7457,285,1056,1
E7892,2908,1967,0
E214,566,566,1
E198,1553,3097,0
E1956,976,198,0
E44,2352,2352,1
E9021,2721,405,1
E3445,127,2061,0
E7689,667,1650,0
E1338,240,548,1
E3402,1236,625,0
E5319,407,497,1
E3024,2260,828,1
E1342,344,20,0
E8977,3073,2,0
E72,272,2071,0
E2053,1474,484,0
E1563,2494,1988,1
E4975,272,1286,0
E1050,1662,2122,0
E3082,1191,875,1
E4985,979,1797,0
E9365,2597,475,0
E3162,3308,1028,0
E1337,1860,1911,0
E6860,445,1375,0
E776,98,3168,1
E259,2501,2791,1
E3361,3117,2090,1
E5962,1567,2651,1
E3310,2293,1922,1
E2848,1744,1477,0
E2522,275,814,1
E8276,391,1589,0
E2620,2251,2802,0
E3382,331,3177,1
E8864,1819,2537,0
E726,2011,822,1
E6950,2589,1000,0
E4594,153,1154,1
E7190,3260,2911,0
E945,3010,2897,0
E1604,1555,2368,0
E8180,3219,3219,1
E8216,272,2114,0
E1652,527,1502,1
E7225,2595,269,0
E5013,2462,3124,1
E1806,249,1884,0
E1223,2986,203,0
E6584,625,2337,1
E2105,581,2755,1
E2617,673,875,1
E1235,2117,1464,1
E7014,394,3148,0
E5321,2598,3081,1
E2868,1514,482,1
E6710,2701,2514,1
E7005,2162,2381,0
E925,1063,1701,1
E6556,1063,2263,1
E3401,2615,2961,0
E6049,1729,1736,0
E8872,1117,468,0
E8010,167,2790,1
E8286,1602,2218,0
E583,1560,1844,0
E7909,846,3003,0
E8102,927,1913,0
E9380,2270,1000,0
E2859,888,694,0
E3678,1196,1479,0
E1014,1732,502,0
E3020,3081,586,1
E9395,2406,1592,0
E98,2685,1930,1
E5904,1410,1545,0
E7895,3117,1868,1
E7564,1642,17,0
E86,2575,1230,0
E5334,2606,1606,1
E2015,2496,1207,1
E2406,2283,83,1
E2688,1191,101,1
E5015,1336,1832,0
E2099,399,1858,0
E4749,1499,2717,1
E1443,1034,2857,1
E8036,1911,1641,0
E7323,1922,696,1
E6543,470,456,0
E2063,506,3241,1
E4481,1223,2509,0
E6870,1772,1042,1
E6827,2544,1137,1
E3884,478,1045,1
E3693,606,2930,1
E1602,2798,1314,1
E6,313,2787,0
E3691,2146,1345,0
E509,411,1101,1
E7609,2293,2970,1
E9156,2216,1622,0
E2926,1516,2559,0
E2048,929,1348,0
E1491,1013,1230,1
E8365,2018,770,1
E1664,2045,2155,1
E2474,3199,378,1
E6106,3068,2211,0
E2771,496,3233,1
E5040,2034,219,0
E9288,3117,3220,1
E3380,3024,487,1
E6137,1271,1474,1
E9163,342,2662,1
E9001,3252,3067,1
E1557,2887,1325,1
E7935,3297,3224,0
E7349,3001,598,0
E1026,1732,1976,0
E1105,2726,2498,0
E7201,736,2193,1
E7836,1357,1997,0
E7144,2480,128,0
E2870,762,163,0
E3323,1016,170,0
E6800,1331,1188,0
E4032,465,331,0
E3533,3002,2164,0
E9138,896,1206,1
E7936,667,2717,0
E6843,2447,1670,1
E5918,464,2755,0
E2489,2811,3180,0
E348,169,1103,0
E5613,2985,347,1
E6661,2249,2528,0
E7831,2466,94,1
E3991,1567,3002,1
E7478,2716,2417,1
E2041,3164,2179,0
E8297,2813,409,1
E7263,2582,2435,0
E7273,1676,1334,0
E2791,2946,739,1
E8131,1431,575,0
E9329,1065,1992,1
E492,5,2756,0
E2670,1145,30,1
E2151,2727,656,1
E3513,2655,2655,1
E2689,2369,3191,1
E1373,2835,1488,1
E2937,2763,18,1
E1846,1063,2247,1
E3945,957,3002,1
E5549,584,2634,1
E7914,121,468,0
E9275,1922,3118,0
E4569,2727,2993,1
E356,1496,3002,1
E1087,2727,2504,1
E8380,225,1544,0
E1522,2270,1685,0
E5485,1988,309,1
E5019,2989,2948,0
E281,1527,1446,0
E74,2369,2037,0
E3318,2196,517,1
E4315,1432,3239,0
E976,1317,2513,1
E5590,3097,1169,1
E8629,676,3270,1
E7812,1774,896,1
E8849,1063,788,1
E4358,876,561,1
E7943,497,1844,0
E2730,2201,150,1
E5614,76,1523,1
E4000,3131,2989,1
E1310,1426,2598,0
E6417,247,3177,1
E1291,1461,255,0
E5942,2354,662,1
E171,1224,2464,0
E2047,1900,3263,0
E9366,2490,38,1
E6406,612,51,0
E3586,2374,2072,1
E8500,1410,3034,1
E5207,1642,493,1
E5656,822,2657,1
E4420,1020,521,0
E2120,1616,685,0
E4988,1210,2334,0
E6891,1884,763,1
E33,1970,1103,1
E7493,2647,2375,1
E6549,1695,14,1
E8772,1576,2305,1
E3067,2600,1681,0
E284,2578,681,1
E9110,1987,1988,1
E7129,976,3023,0
E7117,785,785,1
E4571,661,1708,0
E1479,3303,1588,0
E7412,1313,1372,1
E6062,2294,3035,1
E4465,131,1783,0
E6706,701,1485,1
E3320,379,2621,1
E3458,2719,194,1
E3336,1783,2559,0
E8354,436,80,1
E1798,2373,811,0
E944,934,3145,1
E4006,2624,2386,1
E6712,850,850,1
E9386,3221,2151,1
E2940,1350,1724,1
E1744,1927,1103,1
E7090,2533,1516,1
E939,2605,1162,0
E4621,640,2977,0
E5272,2657,78,0
E5374,1727,2377,1
E3125,1518,263,1
E8313,448,1019,0
E7342,1971,1679,0
E1968,1767,873,0
E9226,2939,2318,1
E3687,3031,3286,1
E4582,2819,1802,0
E2066,1614,1165,1
E2169,1815,1582,1
E6935,2528,2354,1
E3424,729,623,0
E4649,1624,2171,0
E2911,317,527,0
E2162,3140,1261,1
E5694,1431,2105,0
E4771,2570,1029,0
E6279,1410,2614,1
E866,1839,2584,0
E7060,527,899,1
E8107,1493,1340,0
E5450,1726,1103,0
E3381,2803,736,1
E2461,2592,2892,1
E618,2444,255,0
E8705,379,656,0
E7766,1720,282,0
E1736,2739,1109,0
E3255,885,1061,0
E2986,2163,608,0
E4293,1399,2957,1
E1098,342,748,1
E2215,2513,783,1
E1907,1206,283,0
E5043,2759,709,1
E3330,1612,3237,0
E3944,2172,472,0
E8689,1324,723,1
E6128,230,1705,0
E5359,1574,1535,0
E1233,257,2842,1
E709,2723,68,0
E1224,1571,1945,0
E2812,2366,2251,0
E5244,2855,453,1
E7835,1568,149,0
E5211,2293,2263,1
E8077,2921,3199,1
E5108,1745,851,0
E954,2925,608,0
E1117,675,149,0
E4968,2152,146,0
E2979,1748,44,0
E6404,414,1863,1
E7188,1072,2817,0
E6269,75,2887,0
E4414,2533,2183,1
E689,1717,1119,0
E7931,2259,1974,1
E3562,2370,1374,0
E7958,2344,2197,0
E4109,2494,1024,1
E5657,2680,445,1
E3637,990,655,0
E7753,221,221,1
E1135,2800,2140,1
E2778,2801,2896,1
E3780,2195,2562,1
E5130,828,3179,0
E4235,1099,576,1
E6655,2723,1433,0
E4261,3046,2252,0
E4152,3212,2273,1
E590,2058,3159,1
E7904,3088,2462,1
E8911,1713,276,0
E7806,1674,3198,1
E2233,822,2242,1
E8316,2021,3187,0
E3811,1656,1769,0
E4874,2110,157,1
E1638,2727,1488,1
E1545,2453,2369,0
E1899,1696,1393,1
E2004,480,388,1
E5398,817,1870,1
E3259,2959,3034,1
E3772,630,1851,0
E6263,2404,1502,1
E5631,1609,621,0
E2758,1664,3111,0
E4462,2385,1150,1
E3465,330,3054,0
E2309,2849,3059,1
E6259,2285,1413,1
E8415,1146,811,0
E4898,3271,2841,1
E6510,1043,2607,1
E7768,428,1639,1
E7884,1852,2906,1
E5560,592,2800,0
E8465,1919,1934,1
E2606,1955,2125,1
E1473,3230,2264,0
E7848,1514,3280,1
E5608,370,2857,1
E1257,274,1094,0
E4946,2525,2827,1
E2735,1463,2017,0
E4738,2058,1891,0
E780,2740,1985,0
E2776,2533,1037,0
E3790,261,2635,0
E1704,2750,1262,1
E2649,2106,341,1
E7258,1815,839,1
E7699,1487,1239,0
E1709,182,2139,1
E2971,1879,1432,0
E6675,2406,2070,1
E2828,225,1074,1
E8848,1029,1589,0
E2039,955,1694,0
E1732,2074,1988,0
E1722,996,2603,0
E5079,3194,1440,0
E1918,2394,2610,1
E6722,1710,1146,1
E2726,2359,1234,0
E3547,1263,2928,0
E1962,2316,3048,1
E1728,1736,137,0
E7,977,679,0
E1254,1369,1267,1
E5646,1050,1832,0
E7697,1063,1842,1
E2533,2629,1744,0
E8184,1334,2109,0
E6297,1607,1298,1
E5442,2292,1706,0
E2011,2959,1419,0
E4424,2883,3220,1
E3477,396,1789,0
E5227,2870,459,0
E6374,957,2328,0
E2873,710,2702,1
E2292,1408,2461,0
E8904,2946,2662,0
E8281,1236,2918,1
E1320,1063,1753,1
E1420,509,1930,0
E4317,3155,1781,1
E3798,633,508,0
E8548,3102,1791,1
E7006,2002,2002,1
E9309,570,1337,0
E7742,1092,3005,1
E5410,2132,1768,0
E4356,2906,2333,0
E4037,2014,991,0
E9027,2995,1466,1
E2299,2073,2455,0
E7648,1554,1614,0
E3087,3007,924,1
E3239,1496,3182,1
E5933,1900,2095,0
E8633,1853,2097,0
E7725,615,965,1
E5152,1213,749,0
E5332,1399,3175,0
E7660,1094,588,1
E1675,2677,2236,0
E8159,1249,369,1
E4650,2636,2266,0
E4520,914,367,1
E2981,1513,3122,0
E7013,167,2231,1
E6250,807,418,1
E1639,365,1839,1
E893,1875,3035,1
E9182,2407,1881,1
E5512,2053,948,0
E7966,2293,2270,1
E391,80,1321,0
E4625,3199,19,0
E2721,2186,2602,1
E7833,254,1004,0
E7946,901,991,1
E3664,1640,998,1
E770,2163,1790,0
E5696,3055,1725,0
E2413,1281,59,1
E6052,1757,2061,1
E200,547,2819,0
E2394,643,1705,1
E1768,719,721,0
E4869,1768,516,0
E6940,119,3142,0
E9222,2959,2240,0
E6930,2784,781,0
E7275,121,2805,0
E4498,2987,983,0
E5619,2480,2735,1
E7643,2140,655,0
E2485,1382,1344,1
E5297,734,2783,1
E8519,414,2919,1
E5664,1974,1662,1
E2616,2247,3024,0
E8447,2838,1204,0
E1184,1177,2931,0
E1540,1695,3177,1
E14,196,1425,1
E3398,1347,1854,0
E7558,1694,1509,1
E5229,2287,1846,0
E7735,779,995,1
E8556,1823,1316,0
E8881,2146,2830,0
E7040,2153,1599,0
E9195,2226,1716,1
E3237,1547,1033,0
E6206,518,639,0
E1497,3280,2662,1
E34,1098,1155,0
E7159,1725,759,1
E8844,1922,2018,1
E3392,1551,1326,0
E8626,613,2867,0
E2303,920,153,0
E8589,1661,577,1
E6133,2975,1095,0
E7417,976,1357,1
E521,1546,2391,1
E4870,1183,2614,0
E411,2947,2367,0
E4580,656,1459,1
E5144,392,1550,0
E3893,798,2778,1
E1387,847,13,1
E5317,2653,1683,0
E5396,1880,212,1
E8588,2880,2448,1
E5778,618,126,1
E1650,3059,141,0
E5966,584,53,1
E663,834,1825,1
E5233,1820,2615,0
E6614,1431,2654,1
E5330,25,1049,0
E6199,1843,1582,1
E1623,2564,820,0
E7925,1821,1023,0
E2253,2753,2535,0
E2130,511,993,1
E8150,98,307,0
E3205,167,606,1
E2204,541,148,0
E3199,986,2575,0
E6305,83,1994,0
E9270,1149,905,1
E889,445,1003,0
E5626,3155,1720,0
E4354,1022,3201,0
E5064,1815,3225,0
E7209,3055,1316,1
E1614,453,2467,1
E7432,839,2117,0
E2999,1960,1811,1
E2641,1899,1503,1
E1584,153,1225,1
E3016,1011,1804,1
E2781,3300,136,1
E2057,125,1475,1
E6232,1592,2048,0
E820,1705,3031,0
E6805,2063,238,1
E8760,1060,2044,1
E2783,776,3089,1
E7802,779,2199,1
E7536,723,655,1
E4755,644,3274,1
E8868,2721,720,1
E1720,738,1580,0
E942,2249,2473,0
E5730,1563,1172,1
E1554,773,880,1
E6752,2483,3011,1
E2272,2376,3290,1
E5156,29,3273,1
E4419,1403,1403,1
E3050,2727,2231,1
E1422,997,1694,0
E8438,1063,292,1
E2143,3032,3032,1
E676,584,2642,0
E1020,1036,951,0
E2744,3094,1401,0
E8943,2595,2891,0
E5817,2954,3296,0
E5380,1611,2229,0
E2777,518,2066,1
E6998,312,491,0
E4877,2418,957,1
E2307,437,974,1
E2211,1808,107,0
E6949,1261,1600,0
E2284,1939,210,1
E3911,1335,18,1
E8921,1607,1418,1
E1498,777,1618,1
E7579,1922,753,1
E9359,1028,2098,0
E1815,3053,2054,0
E3532,1491,447,0
E4197,321,2183,1
E6700,143,2148,1
E4175,1193,1232,0
E4092,1249,1014,1
E2301,643,60,1
E1391,2917,1663,1
E4331,1554,1920,1
E403,731,837,1
E5023,507,1757,1
E7985,2532,674,1
E1370,1237,510,1
E9428,507,2261,1
E7559,670,2239,1
E8439,51,1825,1
E1173,3183,2073,1
E5325,2118,1788,0
E9377,1063,3220,1
E78,1385,2763,0
E2803,2598,85,1
E420,1047,1585,0
E2561,2181,45,1
E2421,1815,696,1
E7703,2808,2648,0
E7196,1860,3136,0
E2370,124,2918,1
E6744,2392,3004,1
E7195,314,2509,0
E4234,686,2210,0
E5594,419,2090,1
E8996,3145,2099,1
E6096,1317,783,1
E591,1950,1831,1
E1573,2495,1582,1
E5609,2102,1394,0
E2247,2364,2055,1
E5715,779,2547,1
E5022,3152,185,0
E168,1719,2011,1
E8412,2427,334,1
E5967,2056,3182,0
E240,859,1875,0
E4760,2681,1277,0
E8381,533,3044,0
E1759,2060,2321,0
E427,1823,997,1
E4322,1063,2357,1
E3429,2525,2251,1
E6953,798,1811,1
E1333,2244,2122,0
E3353,1651,3091,1
E6799,446,2604,0
E9326,507,1746,1
E5018,3300,206,1
E9120,441,279,1
E7907,2292,674,0
E7272,1063,148,1
E6719,2968,2885,0
E6663,1097,828,1
E7622,2946,1347,1
E426,1452,727,0
E8173,1567,956,1
E6621,1476,2615,0
E2862,839,1868,1
E4897,1063,346,1
E2468,2542,2394,0
E4126,621,2197,1
E9109,551,1150,0
E668,630,47,1
E8984,383,3158,0
E1651,1492,1374,1
E3337,673,711,0
E8691,2809,1398,0
E4853,1696,3090,1
E5840,3280,3036,1
E8681,683,2051,1
E3063,3270,2271,0
E1356,3235,3269,0
E4457,2192,1632,0
E2387,1693,1363,0
E172,2162,615,0
E8160,2624,2991,1
E8306,1622,1566,1
E6342,2767,671,1
E4038,1833,1439,1
E1177,1829,1695,0
E5258,232,970,0
E733,817,2937,1
E7061,1730,742,0
E5986,3235,1371,0
E3367,467,2108,1
E783,2372,1806,0
E2727,192,2206,1
E4550,2624,755,1
E3311,615,789,1
E3721,3088,2834,0
E3929,963,265,0
E5915,2294,2644,1
E7688,1782,1810,0
E4266,1815,1132,0
E5241,2322,1519,0
E7638,2407,1132,0
E2768,98,2032,1
E5235,580,1146,1
E2363,621,2976,1
E7100,2105,486,0
E6978,2744,1331,1
E8717,3140,2985,0
E5500,461,369,1
E6540,2456,1103,0
E7114,2377,2976,0
E1507,2028,2889,1
E5458,2355,318,0
E2323,2293,2530,1
E543,2187,1384,0
E2990,3277,620,0
E3985,2095,509,0
E4882,63,1955,0
E252,740,952,1
E2534,1834,481,0
E2287,148,580,0
E109,1484,3211,1
E9084,1421,895,0
E8252,634,1518,1
E6527,393,2661,0
E6262,2136,2153,0
E488,303,3255,1
E4368,2262,341,1
E8541,2124,2507,0
E3921,2447,1732,1
E4078,2656,2661,1
E4452,1973,2125,0
E3579,1982,942,1
E8220,3297,735,1
E7847,920,986,0
E759,1567,3071,0
E1891,2709,1891,0
E9321,2422,2565,1
E4951,1635,2696,1
E389,971,427,1
E6541,2890,1891,1
E2863,1887,2354,0
E5586,2443,2985,0
E7670,340,2627,1
E2026,2279,2108,0
E7759,2871,2465,0
E2377,491,3186,0
E7249,235,1824,0
E7845,3015,2647,0
E2680,1600,115,1
E5408,1311,1490,0
E8758,145,1742,1
E2987,2138,2361,0
E8034,2422,1640,1
E6392,376,2201,0
E8692,255,1319,0
E3074,1779,2662,1
E5198,353,935,1
E5869,1658,1972,0
E3764,2785,1123,0
E291,663,1927,0
E5391,3301,2047,1
E7654,1249,2138,1
E351,452,209,0
E3779,296,2357,1
E5955,1843,1305,1
E1345,1204,786,0
E8496,1135,2502,1
E2719,1126,2929,0
E836,1544,1406,1
E1765,2201,1998,1
E5599,1939,248,0
E9152,527,2255,1
E1993,3047,397,0
E6991,2981,1204,0
E2801,2922,1640,0
E3177,548,2554,0
E6107,814,1315,1
E664,3181,911,1
E2614,1453,388,0
E5277,146,1796,0
E6343,779,2404,1
E833,1271,2353,1
E6391,1532,643,0
E3103,1063,846,1
E3256,1145,2802,1
E5981,2510,303,1
E4729,3052,1024,0
E1253,379,844,0
E3178,1161,779,0
E4809,3117,849,1
E8800,2611,503,1
E8646,2218,1862,1
E4047,2259,3145,0
E5058,1694,792,0
E8028,2031,2845,1
E9173,2946,1715,1
E3234,2763,1266,1
E2903,545,804,1
E1178,1937,587,1
E2531,3198,1580,1
E2040,243,927,1
E1886,587,2209,0
E8490,647,701,1
E1084,3078,658,0
E4426,2274,2888,0
E7606,2281,2210,0
E6142,2710,358,1
E9304,2940,2327,0
E1066,1321,2168,0
E5209,2000,1100,1
E3211,1169,1631,0
E762,1479,1627,0
E3515,1373,2933,1
E3395,1700,2828,0
E1551,2495,3055,1
E2627,2477,121,1
E1331,1442,501,0
E8242,1472,2786,1
E1380,2002,1734,0
E2170,382,2780,0
E32,2293,3052,1
E7512,1544,2128,0
E3094,804,2677,1
E2577,2454,1657,0
E8513,527,2778,1
E7537,1518,195,1
E8726,1968,376,1
E3293,548,139,0
E8172,1045,233,0
E848,982,2776,1
E9056,796,2471,0
E5465,1931,943,1
E7353,484,1633,0
E6531,2474,1168,0
E7372,378,837,0
E4291,490,2645,0
E6943,2402,3290,1
E1873,1994,107,0
E3276,1360,840,0
E8271,1137,976,1
E1214,2235,2379,0
E8062,2986,1447,1
E4308,676,690,1
E6266,362,1964,0
E7577,1777,2782,1
E2001,2690,1186,0
E3496,1548,1658,1
E3821,872,438,0
E3025,1145,641,1
E2909,2170,3209,0
E8030,3065,1153,1
E2469,876,1547,1
E6633,2097,1418,0
E1458,3281,2544,0
E6982,764,953,1
E6432,2879,1937,0
E258,2123,481,1
E7466,1283,3078,1
E3488,285,1979,1
E5551,1640,1590,1
E9052,498,1190,0
E3819,1375,2024,0
E7728,1811,183,0
E8825,574,1876,0
E9300,3280,2261,1
E2146,2810,650,0
E5126,1039,805,1
E5501,2528,662,1
E5014,605,351,0
E7473,1815,2327,1
E6311,2819,1129,0
E7538,2835,2934,1
E2525,857,2442,1
E6779,406,1897,0
E6750,3264,3015,0
E2210,1782,2998,0
E4272,179,179,1
E8497,660,547,0
E7310,2001,3279,0
E9018,2085,2840,0
E8505,1747,2965,0
E6568,2492,962,0
E5939,3006,241,1
E9102,607,2202,1
E4868,2999,1959,1
E8029,1428,2541,0
E4746,1889,2751,0
E5781,616,2056,0
E7376,2832,1557,1
E2218,413,1296,0
E5796,2994,1342,0
E8325,507,1670,1
E6899,1830,557,0
E8114,3244,215,1
E5563,683,2894,1
E3708,1353,959,0
E6031,1090,2379,1
E7843,700,1596,0
E647,2348,873,1
E937,1109,82,1
E7548,525,717,0
E5466,2946,2061,1
E4346,2540,85,1
E2496,251,2692,0
E5289,3150,2908,0
E1358,474,702,1
E1273,502,2837,0
E1239,1845,2573,1
E7340,167,1443,1
E8436,1700,2401,1
E7740,1768,2033,0
E880,2289,3269,0
E7200,225,257,0
E4044,2462,1372,1
E7811,2688,1381,0
E3674,1417,2368,1
E5635,2649,50,0
E5140,1514,2725,0
E70,1082,1855,0
E5973,2183,3262,0
E484,3228,3273,0
E7433,570,1762,0
E1830,2266,1638,1
E148,2231,398,1
E7194,2469,1760,1
E3030,2928,1206,1
E4290,1474,1662,1
E3976,1920,1162,0
E2381,326,1782,0
E5898,1056,8,0
E3503,547,1404,1
E2514,901,2129,1
E535,869,1168,0
E1740,1253,1475,0
E9068,3167,121,0
E7354,2226,446,0
E3554,2587,1271,0
E5702,2173,1765,0
E2591,1145,1011,1
E7330,3055,1922,1
E8088,206,638,0
E3459,3303,2630,1
E748,1014,1873,0
E3242,2619,1227,0
E8342,1379,1386,1
E8879,1538,3099,0
E3391,425,3183,0
E3069,1053,665,0
E6636,2008,1523,0
E6148,615,599,1
E5509,2540,1052,1
E8282,27,3149,0
E5000,2728,3244,0
E4195,2327,2297,0
E6499,1145,2112,1
E5864,1990,1529,1
E1710,1444,1528,0
E5855,446,1379,1
E4524,1465,2985,0
E774,1265,1584,0
E1556,1595,3006,1
E7244,2565,1286,0
E4795,1729,1059,1
E5415,1944,568,0
E7405,2295,1571,1
E7363,3055,3302,1
E8834,1491,259,0
E3029,2381,2975,0
E6224,2267,587,0
E1588,1879,512,0
E9239,779,508,1
E4605,2621,2389,0
E2841,335,65,1
E4887,770,2887,0
E3647,1735,581,0
E4762,3096,20,0
E797,2958,2673,1
E1509,2015,1537,1
E192,44,820,1
E5960,2710,2109,1
E775,3184,936,1
E1090,185,1134,1
E4754,1968,1643,0
E9078,609,2277,1
E312,2486,1824,1
E4339,1875,2582,1
E5615,2863,1957,0
E249,3033,3135,0
E3519,2868,2118,0
E605,2301,2949,1
E2240,2038,2890,0
E6092,2877,2121,0
E196,1659,2430,1
E3282,429,780,0
E4296,381,3078,1
E1946,1598,732,1
E4334,2185,555,0
E9311,1692,2594,0
E2201,2941,1925,1
E5001,1609,2030,0
E4657,2433,2597,1
E2136,1465,2303,0
E9319,1066,1570,0
E5190,2611,2704,1
E5495,1001,1519,0
E6155,1729,2626,0
E3797,103,302,0
E6149,2603,437,1
E977,1735,588,1
E878,2862,2148,0
E7175,1185,1085,1
E1322,1520,965,0
E4558,752,2327,1
E7757,1861,3099,0
E8847,365,1255,1
E6388,119,2071,0
E5428,1512,2823,1
E6690,2229,744,1
E877,1721,2437,1
E9251,1271,1675,1
E7673,3044,1798,1
E3621,392,649,1
E4286,2938,1735,0
E7982,1154,1451,0
E2373,2461,1855,1
E8139,2755,3067,0
E6434,553,2922,0
E9171,1036,1577,0
E3913,2286,1734,0
E4929,1809,1405,1
E4410,2529,1161,1
E8856,3306,2035,1
E8157,2690,2064,1
E9101,527,1282,1
E9045,329,3028,1
E8303,382,103,0
E7541,36,303,1
E1748,2105,2347,1
E8205,258,511,0
E1182,585,3232,0
E7137,167,3233,1
E755,2910,1158,1
E8983,2900,2505,0
E1725,2966,3085,1
E85,906,1047,0
E7282,2073,1858,0
E2280,1532,1848,1
E7333,507,1020,0
E8395,1733,623,0
E4641,1815,805,1
E9417,1627,1278,1
E4811,915,3256,0
E4560,444,8,0
E898,1748,472,1
E6593,1063,2414,1
E3182,2081,2533,0
E3462,529,2434,0
E8899,1313,721,1
E5050,992,1805,0
E5307,2381,415,1
E4416,1297,3182,0
E2576,2974,33,1
E8637,1719,1976,1
E7147,1406,2314,0
E1668,2185,2610,0
E3903,632,3153,0
E7306,2624,414,1
E2198,2727,1298,1
E8804,1218,234,0
E8822,1260,682,0
E8254,950,428,0
E1985,1884,1029,1
E6577,3231,567,0
E1078,2112,2851,1
E222,2826,1396,0
E347,2712,1552,1
E7207,721,1372,1
E6533,1660,1660,1
E4935,1827,543,1
E4212,40,3088,0
E9409,133,1590,0
E5515,1801,1941,0
E2945,60,2785,0
E1275,1099,2305,1
E7687,1049,2729,0
E580,1696,870,1
E1976,1586,2611,0
E2320,2059,3035,0
E7801,2147,1265,0
E3200,2420,354,0
E684,1695,167,1
E5212,886,1266,1
E4511,2568,651,0
E5926,1659,2256,0
E7136,894,2306,0
E151,1452,2875,0
E2005,2668,981,0
E3202,1405,347,0
E5135,769,632,0
E8393,139,1516,0
E9113,658,250,0
E810,2426,847,0
E7463,156,2513,0
E2385,2700,2370,1
E6400,3021,285,0
E4226,2025,229,0
E1312,335,3287,1
E5787,883,2748,1
E7731,428,338,0
E5407,3107,563,1
E382,3055,2262,1
E4772,777,1911,1
E3091,3032,1639,0
E8019,2681,1956,0
E8377,1582,1582,1
E3139,13,1074,1
E2661,2333,1201,1
E1997,2674,2454,1
E2997,1336,1485,0
E7809,527,2270,1
E5697,2579,3120,1
E4967,2409,1282,0
E1107,2293,968,1
E4752,2125,1955,1
E3768,50,1328,0
E912,2677,2098,0
E8659,1908,1207,0
E6455,675,1980,1
E7977,2423,2003,1
E1769,2807,1493,0
E1742,2030,599,0
E3505,2525,1701,1
E862,2206,2434,0
E1902,2338,2498,0
E9376,694,3025,1
E234,2863,1564,0
E2441,2791,1247,1
E268,1145,735,1
E7549,1841,2579,0
E7765,18,2473,0
E6039,3116,1351,1
E3574,2173,1731,0
E1505,1337,3177,1
E3485,980,2270,1
E840,3058,247,0
E8405,1174,232,0
E1462,55,2439,1
E9347,2531,567,0
E4652,1284,3031,0
E8336,1051,2140,0
E4648,3224,51,0
E4888,33,517,0
E327,1557,2272,0
E7198,0,2617,0
E406,2858,2231,1
E8522,2191,1400,0
E5524,565,610,0
E574,1769,3069,1
E1049,2885,2593,0
E4587,3101,1799,0
E8570,2095,2028,0
E3344,1407,2991,1
E178,1063,534,1
E7294,1350,1750,1
E1274,1063,2251,1
E3979,1518,2500,1
E6866,2518,2577,1
E4682,3224,2833,1
E1758,1843,696,1
E2141,1047,71,1
E7556,2302,1578,1
E310,2426,33,1
E627,1526,3064,0
E3958,2264,2748,0
E921,2679,2716,0
E4450,128,119,1
E3977,991,1493,0
E6444,1720,249,0
E2483,1764,976,1
E1148,2384,3029,0
E4292,2445,2445,1
E4500,1145,1353,1
E9357,2946,2665,1
E3593,1665,977,0
E9338,584,2913,1
E7378,1607,1922,1
E2248,3300,2083,1
E9354,1066,326,0
E661,653,2403,0
E6397,2043,2559,0
E4210,216,1306,0
E546,3209,2818,0
E8532,3131,1958,0
E2306,2418,2260,0
E7448,2210,88,1
E4062,3153,2125,1
E8690,882,2780,1
E4690,1520,2382,0
E897,2592,439,0
E5539,2103,2159,1
E8893,1049,1356,1
E4183,937,2483,0
E9303,28,434,1
E5067,1187,417,0
E5749,2727,1338,1
E5427,1514,85,1
E2540,2294,556,1
E838,1486,51,1
E8957,154,2503,0
E9290,1008,1266,1
E5260,137,1023,1
E7208,1087,3290,1
E1618,2489,819,1
E8528,1231,1345,1
E3268,427,549,1
E3170,410,1425,0
E8993,2856,1935,0
E2521,2757,2649,1
E1930,2859,2429,1
E2505,215,1105,0
E1421,2014,960,1
E9116,1954,38,0
E9245,887,924,0
E108,2151,1904,0
E4100,1365,1647,0
E4546,2946,685,1
E7706,1830,1018,1
E8788,557,436,0
E162,2992,2887,0
E6437,2959,2614,1
E2180,193,193,1
E235,1382,1992,0
E6118,2251,849,0
E4472,1545,2341,1
E604,2106,1743,1
E8312,179,3131,0
E3635,2413,623,1
E1209,701,658,0
E6966,1007,404,1
E8270,2482,421,0
E3056,96,1780,0
E1530,1051,224,1
E4105,2382,2096,1
E5074,1000,3183,0
E9127,3026,837,0
E2093,895,850,0
E6457,1496,3204,0
E3894,1174,2312,1
E9399,2251,2559,0
E3963,1117,2181,0
E1957,1392,1311,0
E3222,2277,2654,0
E9099,1063,411,1
E435,2880,1710,0
E2177,1957,846,1
E886,59,2059,1
E7397,3039,368,1
E767,634,2826,0
E7566,1659,2566,1
E1974,931,148,0
E1617,3105,3196,1
E1738,2409,1216,1
E1316,2510,3255,1
E7993,2174,3273,0
E4269,1535,1920,1
E6498,1175,2638,0
E2847,683,1372,1
E3247,1579,2374,0
E5076,2156,3049,1
E9234,1818,2586,1
E6017,531,2752,0
E1822,2876,2936,0
E1340,600,2603,1
E9420,2578,2524,1
E1821,2546,1860,1
E764,1459,1059,0
E2179,2241,1941,1
E4940,2249,2872,1
E142,3098,3260,1
E215,1668,765,0
E1808,994,1720,0
E3865,2677,1661,0
E1384,1395,278,0
E2249,2634,1297,1
E8655,2498,3075,1
E5362,1999,729,1
E7012,3274,110,0
E6732,2294,1043,1
E8531,1145,278,1
E738,2677,424,0
E1802,2991,3151,0
E29,1544,505,0
E6782,2257,946,0
